79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,73.0,3.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
