0.716801,0.136700,0.846302,0.345428,0.021922,0.038504,0.011487,0.014879,0.358796
0.716375,0.803388,0.442819,0.690704,0.628426,0.537718,0.787359,0.377052,0.718523
0.706986,0.126530,0.793692,0.471100,0.026558,0.044466,0.011932,0.016406,0.342536
0.764339,0.059635,0.783857,0.648438,0.025661,0.044718,0.012726,0.021054,0.388469
0.733284,0.747432,0.320443,0.533994,0.112166,0.112977,0.217095,0.064480,0.629385
0.776324,0.580141,0.355177,0.477986,0.653089,0.668549,0.363883,0.851080,0.542307
0.739439,0.809929,0.570858,0.369828,0.038827,0.071242,0.149994,0.249673,0.928542
0.644370,0.866090,0.495601,0.240422,0.069829,0.062146,0.143760,0.268603,0.765166
0.802935,0.904089,0.578676,0.314140,0.052368,0.055258,0.130698,0.256915,0.882566
0.622225,0.671738,0.254085,0.763165,0.427422,0.569552,0.447405,0.184767,0.550745
0.774772,0.809525,0.399367,0.645738,0.655310,0.579119,0.732574,0.317283,0.682870
0.667577,0.883437,0.284915,0.458354,0.118497,0.099730,0.220480,0.081661,0.598778
0.584978,0.589873,0.338179,0.599005,0.271851,0.313986,0.669047,0.199062,0.658744
0.760145,0.115575,0.818289,0.453759,0.016580,0.039225,0.011552,0.015852,0.397707
0.554420,0.643991,0.233129,0.884740,0.421969,0.663751,0.651427,0.317011,0.570197
0.609344,0.801097,0.359072,0.682946,0.515900,0.503547,0.758626,0.357353,0.689058
0.748205,0.674244,0.299179,0.822866,0.417917,0.541246,0.527072,0.206821,0.599256
0.734161,0.784689,0.464397,0.388694,0.054733,0.057220,0.167978,0.262407,0.807201
0.759785,0.868138,0.536067,0.615343,0.129245,0.197222,0.232121,0.125586,0.867517
0.709538,0.716341,0.324519,0.798447,0.489963,0.457338,0.498336,0.219519,0.576355
0.533323,0.808130,0.490136,0.611211,0.216443,0.377865,0.630876,0.259397,0.842372
0.602083,0.709199,0.451870,0.612915,0.229939,0.383185,0.685308,0.210995,0.787141
0.627396,0.746699,0.478182,0.544531,0.229694,0.378952,0.649857,0.226394,0.823265
0.708531,0.090311,0.751104,0.499986,0.025853,0.038923,0.011241,0.017976,0.338837
0.712461,0.207731,0.800525,0.599855,0.023294,0.027470,0.012988,0.023317,0.376601
0.742421,0.840063,0.572714,0.387228,0.044812,0.072355,0.142464,0.239001,0.910129
0.610474,0.163333,0.801214,0.461556,0.029266,0.029293,0.012429,0.019353,0.236968
0.787816,0.080429,0.684164,0.526644,0.028574,0.042411,0.011736,0.015659,0.426752
0.396490,0.859668,0.608921,0.658565,0.125936,0.215596,0.351249,0.114331,0.884667
0.505329,0.737153,0.307222,0.879113,0.209617,0.357390,0.620233,0.342120,0.731109
0.683437,0.692185,0.411996,0.535019,0.241930,0.320388,0.672102,0.201602,0.781514
0.720678,0.706777,0.337925,0.546248,0.511285,0.475018,0.502244,0.222732,0.565529
0.568977,0.268344,0.785851,0.621345,0.039654,0.011947,0.014979,0.021194,0.153295
0.880728,0.856541,0.641290,0.660705,0.100950,0.154581,0.194174,0.120319,0.933374
0.840243,0.740137,0.187066,0.609702,0.127968,0.105139,0.205600,0.075241,0.478728
0.689355,0.572022,0.408804,0.430367,0.647129,0.688506,0.363876,0.769107,0.570670
0.749676,0.737443,0.457693,0.319781,0.053805,0.051456,0.154431,0.225793,0.762033
0.702029,0.517679,0.379901,0.423001,0.620471,0.649461,0.351464,0.741797,0.527545
0.887677,0.821224,0.622384,0.612627,0.121642,0.171781,0.173197,0.137515,0.875478
0.644763,0.726147,0.292691,0.600127,0.213868,0.367767,0.613562,0.296681,0.743844
0.867810,0.914065,0.364610,0.141375,0.059309,0.050794,0.132950,0.329218,0.716968
0.643755,0.553989,0.208988,0.682888,0.575390,0.576014,0.464485,0.186384,0.363412
0.558103,0.599779,0.367595,0.633700,0.209595,0.379029,0.653720,0.216263,0.675207
0.685362,0.664081,0.273888,0.650679,0.548871,0.491498,0.503782,0.183763,0.487997
0.024683,0.857138,0.641940,0.704770,0.146066,0.239474,0.308678,0.180256,0.831242
0.824018,0.912247,0.389273,0.081665,0.060707,0.049981,0.123843,0.290324,0.693792
0.755044,0.882137,0.562437,0.505288,0.109228,0.178307,0.213910,0.124215,0.895518
0.618564,0.682341,0.067802,0.470041,0.217132,0.383831,0.626215,0.287565,0.617881
0.644018,0.802421,0.328565,0.596669,0.116611,0.102989,0.269645,0.071589,0.641000
0.777990,0.737101,0.393124,0.591194,0.424419,0.400211,0.459966,0.179858,0.624247
0.731187,0.669478,0.307985,0.709626,0.425551,0.576279,0.447957,0.170650,0.576476
0.707139,0.725842,0.352242,0.732204,0.464470,0.427796,0.534142,0.256247,0.607048
0.807196,0.539987,0.216348,0.336789,0.586965,0.611394,0.339213,0.831440,0.435487
0.796965,0.055004,0.734854,0.451217,0.015736,0.045031,0.011562,0.018012,0.399964
0.862572,0.438782,0.462908,0.386872,0.704142,0.733326,0.275449,0.615369,0.524320
0.657892,0.767821,0.439003,0.674282,0.619088,0.582445,0.799670,0.306298,0.713577
0.665989,0.890528,0.553161,0.629348,0.214662,0.357783,0.630866,0.266958,0.953018
0.532476,0.831171,0.531435,0.695055,0.139487,0.207338,0.364105,0.137594,0.853699
0.477058,0.825968,0.496452,0.713315,0.127715,0.171144,0.352323,0.120092,0.809654
0.713581,0.785196,0.395153,0.449034,0.104961,0.118160,0.212544,0.072408,0.708864
0.907354,0.459368,0.555843,0.730028,0.664872,0.659153,0.429402,0.677128,0.637693
0.701457,0.829098,0.433246,0.777351,0.689077,0.446849,0.679902,0.303821,0.630370
0.502386,0.850557,0.660754,0.733266,0.137517,0.240681,0.276470,0.174441,0.925604
0.732123,0.791746,0.633460,0.382201,0.035686,0.070405,0.165578,0.242917,0.976627
0.495281,0.879486,0.494662,0.712035,0.149141,0.179921,0.372714,0.111596,0.819056
0.711436,0.589748,0.387669,0.503265,0.812524,0.771576,0.299315,0.603333,0.527864
0.580717,0.742020,0.230677,0.520922,0.105819,0.124610,0.242611,0.069886,0.583521
0.724545,0.784007,0.478272,0.155529,0.046895,0.056756,0.170393,0.254462,0.827121
0.745314,0.739456,0.343382,0.470896,0.102121,0.119501,0.197823,0.061745,0.655346
0.677484,0.681953,0.393442,0.586622,0.286605,0.333160,0.683311,0.204130,0.745384
0.595270,0.815303,0.124996,0.620013,0.142303,0.118669,0.272740,0.078038,0.464044
0.866105,0.827029,0.262264,0.460454,0.116702,0.106951,0.175380,0.064509,0.558672
0.877553,0.852587,0.513655,0.224200,0.046840,0.055473,0.133882,0.292588,0.875693
0.549421,0.619180,0.201772,0.637949,0.449694,0.707693,0.639524,0.206322,0.522577
0.865248,0.802167,0.239944,0.446982,0.115515,0.102090,0.181316,0.080278,0.537052
0.913251,0.843347,0.630713,0.620476,0.128451,0.208912,0.187886,0.140308,0.900170
0.923120,0.525969,0.230723,0.403762,0.631304,0.671106,0.382622,0.677318,0.433291
0.793533,0.549601,0.380323,0.366568,0.673102,0.699197,0.290588,0.706491,0.524512
0.480960,0.860775,0.527250,0.694452,0.141432,0.189293,0.350493,0.129488,0.841740
0.709906,0.760852,0.541845,0.445567,0.039840,0.080239,0.158504,0.249534,0.904898
0.749559,0.810773,0.466397,0.725097,0.801169,0.599104,0.693871,0.318346,0.669698
0.736857,0.888944,0.518836,0.251042,0.058107,0.073314,0.143465,0.248854,0.842532
0.553012,0.826736,0.168533,0.787647,0.130087,0.115112,0.270891,0.093978,0.513703
0.565126,0.747504,0.430214,0.695316,0.221029,0.388633,0.641267,0.269128,0.788364
0.650128,0.789376,0.331475,0.455935,0.107341,0.108930,0.215458,0.068197,0.641942
0.635960,0.185970,0.893542,0.490834,0.029677,0.030131,0.013688,0.021947,0.275597
0.763381,0.599284,0.479621,0.499093,0.756381,0.733667,0.375013,0.847917,0.623869
0.463002,0.819062,0.503877,0.612433,0.169475,0.213952,0.350380,0.157561,0.799235
0.617037,0.646453,0.341531,0.692743,0.430103,0.580048,0.450849,0.194860,0.563532
0.575837,0.253640,0.803887,0.336443,0.045087,0.012496,0.012735,0.020542,0.155012
0.682280,0.857819,0.529267,0.203855,0.054913,0.062471,0.144674,0.270325,0.835951
0.828527,0.830084,0.347538,0.561770,0.110759,0.114606,0.180949,0.064404,0.651286
0.076632,0.840162,0.631636,0.668166,0.141324,0.263721,0.305266,0.149290,0.827836
0.748428,0.751959,0.571703,0.316672,0.042633,0.069921,0.162681,0.236019,0.913533
0.600131,0.613158,0.309383,0.829933,0.562620,0.581854,0.504264,0.187839,0.466136
0.768875,0.073003,0.709725,0.476259,0.020938,0.043438,0.011715,0.015328,0.390618
0.505796,0.894638,0.567733,0.608181,0.136434,0.163408,0.357703,0.131401,0.870668
0.647073,0.766687,0.513708,0.690244,0.581762,0.762140,0.798530,0.211218,0.786906
0.505330,0.654696,0.102454,0.682644,0.475596,0.753441,0.667014,0.230418,0.500031
0.793735,0.848089,0.600947,0.679863,0.109826,0.187947,0.217989,0.123513,0.906428
0.814958,0.833133,0.287392,0.362866,0.068266,0.053898,0.147668,0.259734,0.622792
0.534406,0.656626,0.175419,0.763560,0.546888,0.772771,0.660989,0.271942,0.524637
0.824336,0.801146,0.389128,0.952721,0.097513,0.115366,0.167120,0.112491,0.699553
0.715696,0.828833,0.418537,0.846442,0.503617,0.517616,0.512043,0.198932,0.730088
0.731078,0.895053,0.621253,0.781181,0.105939,0.169019,0.230264,0.141573,0.946845
0.670052,0.442278,0.218462,0.577818,0.828775,0.797730,0.343449,0.659654,0.356821
0.735179,0.690712,0.313633,0.698698,0.468609,0.475934,0.507167,0.188874,0.568568
0.605498,0.806212,0.436197,0.844752,0.113511,0.110428,0.266479,0.101554,0.730098
0.377152,0.934370,0.661092,0.830286,0.122963,0.202796,0.318244,0.201635,0.953721
0.827925,0.415101,0.360321,0.418672,0.681076,0.650653,0.296705,0.727040,0.456616
0.861740,0.873626,0.443382,0.275706,0.047736,0.050648,0.134377,0.304014,0.818027
0.585657,0.758985,0.155262,0.299759,0.113572,0.128777,0.264617,0.087684,0.544856
0.802775,0.141366,0.825768,0.572112,0.023698,0.037167,0.012476,0.016123,0.463624
0.706845,0.150260,0.755144,0.538093,0.020157,0.039491,0.012890,0.018551,0.350845
0.545637,0.741750,0.450951,0.725241,0.561553,0.838879,0.953759,0.311221,0.741891
0.664048,0.607113,0.221107,0.597270,0.482514,0.477202,0.522404,0.197815,0.451221
0.668492,0.667422,0.229476,0.702502,0.432165,0.600661,0.433780,0.176228,0.537677
0.734126,0.763469,0.288383,0.535651,0.116706,0.134403,0.229400,0.057403,0.638793
0.694848,0.885042,0.561892,0.698286,0.210270,0.359512,0.644405,0.259213,0.962661
0.779168,0.799658,0.397092,0.673294,0.380456,0.528259,0.753776,0.356112,0.813650
0.846924,0.791453,0.303215,0.486852,0.119170,0.103342,0.164387,0.065192,0.556734
0.561448,0.727574,0.128164,0.725339,0.203361,0.369477,0.629210,0.253041,0.656313
0.923941,0.850554,0.574338,0.668265,0.121828,0.214764,0.180221,0.139952,0.872399
0.704307,0.664317,0.326743,0.541897,0.471009,0.463080,0.462191,0.168423,0.524230
0.872396,0.852888,0.340943,0.299191,0.058653,0.045546,0.121614,0.256490,0.652261
0.791864,0.818415,0.546168,0.666348,0.725284,0.712522,0.810530,0.465647,0.810960
0.758298,0.522197,0.225236,0.496497,0.661466,0.682527,0.394208,0.815205,0.431127
0.762166,0.821746,0.487206,0.779678,0.643719,0.451158,0.691370,0.420196,0.706913
0.565855,0.606642,0.354347,0.587423,0.219918,0.381102,0.674589,0.229912,0.679673
0.709084,0.781264,0.410506,0.779796,0.437652,0.681093,0.802982,0.236194,0.781467
0.839502,0.840443,0.290215,0.911137,0.122756,0.107099,0.202985,0.101344,0.598647
0.669403,0.778416,0.465512,0.396017,0.047397,0.071699,0.157720,0.233725,0.814131
0.669027,0.723347,0.446133,0.680739,0.278910,0.329597,0.683410,0.222951,0.793948
0.780395,0.107211,0.800142,0.494779,0.026439,0.037623,0.011836,0.018400,0.430317
0.663675,0.883898,0.497454,0.154824,0.056480,0.061042,0.135530,0.263985,0.793606
0.651782,0.672646,0.238756,0.726767,0.445705,0.586454,0.494161,0.165173,0.552751
0.778486,0.813650,0.600193,0.682958,0.124887,0.196307,0.217354,0.149055,0.877933
0.642658,0.578960,0.252886,0.614244,0.520307,0.513175,0.464676,0.171466,0.405754
0.665157,0.697667,0.300690,0.697898,0.406185,0.554091,0.464346,0.170524,0.602463
0.642078,0.742451,0.407818,0.610565,0.204411,0.373182,0.623137,0.280150,0.801036
0.722350,0.588063,0.440769,0.477590,0.657933,0.709383,0.412591,0.849496,0.611073
0.624603,0.711588,0.462124,0.694742,0.216742,0.389061,0.668843,0.233423,0.798280
0.873014,0.803821,0.346637,0.401694,0.112379,0.102292,0.187014,0.072282,0.630442
0.849358,0.782080,0.312454,0.625808,0.106147,0.123913,0.160244,0.059102,0.616590
0.773535,0.839610,0.397009,0.724409,0.434944,0.530214,0.775569,0.240215,0.802773
0.845060,0.842569,0.400540,0.241913,0.053453,0.046664,0.139316,0.281791,0.742526
0.565803,0.735330,0.329158,0.631335,0.210133,0.382399,0.618147,0.236570,0.737828
0.720385,0.767734,0.356288,0.744399,0.498565,0.470853,0.521831,0.169236,0.642025
0.776355,0.763849,0.328584,0.482069,0.116830,0.111589,0.189704,0.059411,0.608261
0.746362,0.696413,0.357601,0.651369,0.481447,0.473311,0.532543,0.209897,0.585363
0.611484,0.732494,0.298615,0.604184,0.213088,0.375752,0.629764,0.275555,0.741558
0.629064,0.880320,0.502941,0.635940,0.211645,0.373015,0.620144,0.341407,0.923962
0.604419,0.713670,0.178583,0.572111,0.209360,0.373409,0.624959,0.284991,0.679173
0.519571,0.835326,0.471943,0.670050,0.184122,0.215983,0.370542,0.119155,0.783104
0.600497,0.637974,0.456128,0.618536,0.223860,0.389118,0.650093,0.247244,0.745215
0.656181,0.823267,0.464568,0.715150,0.584459,0.705356,0.863564,0.337646,0.797981
0.722118,0.777850,0.584925,0.410323,0.039235,0.074894,0.143359,0.245298,0.922239
0.632684,0.304169,0.846620,0.503346,0.041183,0.012972,0.012793,0.017667,0.240544
0.760513,0.557327,0.353304,0.444874,0.597971,0.651851,0.379861,0.894351,0.547294
0.829730,0.731280,0.454667,0.693632,0.838444,0.679021,0.817126,0.400316,0.674202
0.738757,0.753114,0.576076,0.426204,0.083823,0.070989,0.170735,0.271836,0.831214
0.945296,0.863185,0.643961,0.736715,0.119714,0.228612,0.192816,0.129417,0.923456
0.787273,0.899098,0.641160,0.711865,0.124045,0.190866,0.228937,0.130853,0.949857
0.723098,0.075983,0.870257,0.690229,0.023822,0.042255,0.014049,0.020314,0.349753
0.821982,0.816465,0.486446,0.328645,0.055072,0.050722,0.153714,0.248572,0.810366
0.620930,0.301548,0.822528,0.572032,0.045692,0.012739,0.012048,0.020851,0.219838
0.514075,0.901150,0.627022,0.658019,0.116666,0.187138,0.358941,0.115969,0.936492
0.719226,0.500398,0.245829,0.500710,0.654238,0.701422,0.357803,0.908160,0.437596
0.882278,0.879825,0.368784,0.297314,0.055342,0.054665,0.139837,0.252226,0.739963
0.583049,0.680372,0.464527,0.640090,0.239874,0.398322,0.668693,0.236184,0.768228
0.694280,0.152890,0.830861,0.331086,0.017732,0.039573,0.011899,0.019108,0.336159
0.488885,0.876716,0.566603,0.686262,0.139335,0.174263,0.345016,0.130386,0.864454
0.613863,0.739703,0.348854,0.655591,0.208794,0.374894,0.635671,0.279461,0.769020
0.714660,0.138957,0.753511,0.542088,0.023179,0.037726,0.010217,0.016341,0.357667
0.770871,0.845121,0.603932,0.719135,0.130547,0.208346,0.230515,0.132585,0.896422
0.638759,0.809525,0.520370,0.752032,0.574865,0.624452,0.807367,0.285302,0.806352
0.737252,0.853245,0.509360,0.228468,0.052469,0.052663,0.149671,0.266278,0.824804
0.582159,0.652306,0.357349,0.692025,0.216539,0.378209,0.644092,0.252590,0.705273
0.681620,0.828049,0.469259,0.677515,0.322639,0.330412,0.679181,0.246196,0.821279
0.682262,0.806207,0.395129,0.688538,0.944324,0.654500,0.807599,0.389879,0.594569
0.589946,0.728710,0.218130,0.672528,0.457196,0.685456,0.623405,0.220826,0.612319
0.852575,0.728631,0.140145,0.732808,0.124408,0.124949,0.184897,0.065450,0.461349
0.778083,0.768437,0.509527,0.359982,0.058293,0.055313,0.155620,0.285878,0.826378
0.571359,0.308698,0.876292,0.601606,0.039684,0.014523,0.016802,0.030659,0.170933
0.807727,0.864193,0.423771,0.702281,0.754181,0.494284,0.726954,0.360259,0.639563
0.590350,0.736074,0.564029,0.610837,0.572146,0.648214,0.944225,0.330627,0.748705
0.733931,0.853404,0.548457,0.356923,0.037834,0.078869,0.141881,0.252486,0.919179
0.743945,0.083905,0.751509,0.473143,0.014548,0.043805,0.010536,0.015629,0.354759
0.731427,0.771257,0.560304,0.361851,0.033153,0.071936,0.160866,0.288591,0.948070
0.699319,0.666842,0.195203,0.734674,0.462516,0.503985,0.478387,0.169947,0.512493
0.736289,0.702733,0.345513,0.570343,0.425886,0.426805,0.509710,0.192921,0.598684
0.860080,0.814306,0.449998,0.287307,0.046479,0.045415,0.132723,0.270140,0.793651
0.636056,0.812307,0.135619,0.535710,0.129368,0.106950,0.280361,0.066148,0.488937
0.783911,0.081441,0.836006,0.587900,0.015218,0.043919,0.012932,0.016719,0.402241
0.383434,0.888496,0.691098,0.719609,0.102985,0.170636,0.249750,0.149472,0.944499
0.673796,0.117086,0.860834,0.762423,0.013056,0.038897,0.012298,0.018557,0.300373
0.811174,0.105251,0.768041,0.471335,0.013161,0.042249,0.010764,0.018045,0.437845
0.747754,0.121369,0.796388,0.491234,0.012864,0.044431,0.011510,0.015300,0.367640
0.579402,0.802768,0.290136,0.660206,0.129998,0.100343,0.259061,0.081686,0.565611
0.461519,0.817496,0.482806,0.586501,0.137799,0.188375,0.353661,0.143282,0.798938
0.705478,0.797716,0.392710,0.676530,0.627148,0.590026,0.790383,0.345055,0.695931
0.611167,0.675909,0.360894,0.551952,0.224835,0.368081,0.647861,0.222116,0.721759
0.727837,0.776764,0.341342,0.528902,0.104940,0.116154,0.201319,0.069030,0.658703
0.701369,0.821524,0.507716,0.337809,0.041711,0.073111,0.147078,0.244574,0.866269
0.565605,0.277537,0.896423,0.868876,0.039809,0.012353,0.015547,0.022984,0.151350
0.638155,0.689477,0.521425,0.617636,0.225607,0.377638,0.655859,0.217379,0.814321
0.859378,0.822833,0.553811,0.728224,0.152489,0.196923,0.180672,0.128660,0.811091
0.758517,0.113578,0.824481,0.448775,0.021088,0.039071,0.012803,0.019630,0.402186
0.757833,0.550469,0.290941,0.480634,0.649757,0.645513,0.417498,0.756937,0.487591
0.416360,0.543136,0.408381,0.390993,0.636696,0.666760,0.382888,0.956414,0.565779
0.927074,0.816718,0.595238,0.656377,0.137995,0.187877,0.180682,0.163773,0.855294
0.672563,0.816139,0.354065,0.713604,0.111160,0.109286,0.235382,0.073627,0.672395
0.659868,0.736639,0.292155,0.611944,0.222025,0.362222,0.623109,0.306314,0.750972
0.564161,0.740667,0.236205,0.694434,0.411968,0.649158,0.640181,0.225357,0.638941
0.636812,0.770896,0.401359,0.584825,0.274716,0.350936,0.682850,0.221410,0.786546
0.616491,0.817921,0.282832,0.601101,0.097044,0.129490,0.271379,0.092969,0.693708
0.701637,0.757021,0.428086,0.744123,0.725428,0.658171,0.850910,0.370834,0.692600
0.603294,0.819557,0.213622,0.580584,0.137383,0.111721,0.249366,0.057164,0.511889
0.718555,0.692041,0.276947,0.665452,0.436085,0.524423,0.496764,0.171143,0.584047
0.590372,0.652500,0.455492,0.626168,0.231360,0.373271,0.673199,0.225473,0.756657
0.763524,0.803922,0.451839,0.685647,0.459216,0.679327,0.799669,0.336930,0.821353
0.770869,0.079563,0.764850,0.521325,0.024786,0.046019,0.012100,0.014416,0.394432
0.895163,0.857527,0.605650,0.657026,0.135775,0.221020,0.197036,0.127462,0.891093
0.543838,0.589604,0.134079,0.682380,0.546602,0.795654,0.700939,0.266492,0.462173
0.741361,0.760664,0.677577,0.335517,0.034154,0.078169,0.141108,0.243633,0.986188
0.853373,0.871180,0.588244,0.750600,0.111084,0.171690,0.219615,0.143285,0.919030
0.607720,0.781187,0.244728,0.652953,0.123949,0.119160,0.250355,0.063511,0.567700
0.598525,0.357036,0.795197,0.595779,0.042385,0.011998,0.014104,0.025300,0.197541
0.633865,0.705221,0.178364,0.651131,0.415721,0.638556,0.654849,0.214444,0.599167
0.651909,0.714406,0.408202,0.522047,0.267496,0.327803,0.677650,0.211331,0.768997
0.611253,0.604740,0.105479,0.694292,0.598507,0.600285,0.548963,0.194120,0.400436
0.848903,0.857468,0.438296,0.106328,0.045709,0.045211,0.134617,0.304458,0.790728
0.886171,0.821716,0.155677,0.365881,0.151161,0.097435,0.185057,0.059997,0.386993
0.740160,0.901884,0.662127,0.531679,0.109643,0.214866,0.234707,0.118625,0.968102
0.774622,0.464906,0.099624,0.489326,0.644596,0.669253,0.363883,0.877991,0.323548
0.504351,0.889337,0.501210,0.710766,0.152113,0.147971,0.372410,0.118408,0.794151
0.780418,0.599157,0.346488,0.449325,0.648159,0.699959,0.373026,0.795178,0.546343
0.654203,0.305340,0.822650,0.601826,0.032651,0.013177,0.013710,0.023427,0.282259
0.646102,0.568038,0.358727,0.462298,0.249746,0.322232,0.675616,0.215788,0.689591
0.723506,0.571171,0.433417,0.479243,0.790632,0.740966,0.303075,0.766690,0.561727
0.589061,0.903244,0.572305,0.333786,0.060276,0.075848,0.136028,0.275491,0.838080
0.850144,0.858160,0.567542,0.691085,0.123005,0.177269,0.194357,0.126119,0.868349
0.616444,0.738249,0.218345,0.596374,0.203234,0.370115,0.630663,0.281397,0.718466
0.622951,0.752073,0.473937,0.692695,0.212664,0.377566,0.610395,0.291012,0.824550
0.892059,0.815842,0.230023,0.461367,0.105537,0.095326,0.186611,0.079473,0.553962
0.762046,0.526047,0.365209,0.477219,0.624307,0.616799,0.325672,0.797917,0.519977
0.601221,0.362196,0.956562,0.815098,0.037706,0.014288,0.018110,0.028904,0.217752
0.760007,0.078452,0.906517,0.573064,0.021094,0.043051,0.013787,0.025063,0.388162
0.632317,0.701944,0.199431,0.770178,0.451778,0.516518,0.476496,0.203115,0.551164
0.726442,0.671148,0.277118,0.614116,0.447573,0.438498,0.489672,0.160552,0.532121
0.948990,0.473840,0.366438,0.708769,0.594318,0.596915,0.356911,0.882217,0.524769
0.870841,0.866482,0.584992,0.612268,0.115668,0.194365,0.190715,0.152050,0.897182
0.779629,0.849405,0.467178,0.715538,0.658543,0.444613,0.742695,0.333702,0.695017
0.712949,0.771971,0.393723,0.360108,0.107688,0.120916,0.241093,0.075557,0.719495
0.852343,0.140185,0.722397,0.402991,0.011771,0.043603,0.011077,0.017383,0.484680
0.601721,0.592594,0.220572,0.659121,0.511384,0.584909,0.502186,0.206129,0.446349
0.652162,0.645282,0.405374,0.704046,0.285011,0.336352,0.696519,0.219016,0.736585
0.715042,0.096085,0.838884,0.861214,0.031893,0.044276,0.017214,0.027496,0.354395
0.656289,0.665392,0.434026,0.561514,0.258895,0.345680,0.689374,0.216307,0.770443
0.591314,0.658850,0.420624,0.508339,0.221272,0.392556,0.655540,0.255658,0.739830
0.709765,0.158294,0.912006,0.838047,0.016977,0.038289,0.016071,0.026597,0.362590
0.634358,0.184596,0.665540,0.329234,0.024416,0.028942,0.012858,0.021485,0.274302
0.820838,0.855676,0.422692,0.218626,0.063626,0.060179,0.140082,0.274287,0.752248
0.816063,0.666647,0.239278,0.761017,0.463903,0.572856,0.503589,0.240625,0.554998
0.471430,0.836820,0.516569,0.670536,0.156702,0.191168,0.347139,0.122636,0.809814
0.785751,0.840279,0.498570,0.830722,0.723269,0.500521,0.738685,0.435785,0.713739
0.822642,0.879824,0.504037,0.226592,0.053546,0.043891,0.128950,0.262472,0.792575
